Date,Open,High,Low,Close,Adj Close,Volume
3/23/2004,78.90625,81.778122,78.379684,80.775002,57.846088,24403456
3/24/2004,80.239845,80.9375,78.021095,78.867188,56.479839,28319680
3/25/2004,78.90625,87.5,78.75,80.734375,57.817013,29444160
3/26/2004,81.802345,83.59375,81.71875,82.960938,59.41153,27476544
3/29/2004,82.810936,83.1875,80.578125,81.453125,58.331722,19412864
3/30/2004,82.1875,82.765625,78.453125,78.72422,56.377441,29782976
3/31/2004,74.000778,78.890625,74.000778,77.159378,55.256805,42513600
4/1/2004,77.360153,80.375,77.360153,79.859375,57.190388,26651008
4/2/2004,80.078125,80.453125,77.5,78.125,55.948322,36836224
4/5/2004,78.875,81.851563,78.75,80.849998,57.899792,32154304
4/6/2004,92.890625,92.890625,81.9375,83.014061,59.44957,64156288
4/7/2004,84.375,84.375,82.34375,83.207809,59.588329,26629568
4/8/2004,84.21875,84.359375,82.5,83.001564,59.440598,24899584
4/9/2004,83.001564,83.001564,83.001564,83.001564,59.440598,0
4/12/2004,83.4375,83.71875,79.56797,80.363281,57.551243,36248128
4/13/2004,92.014847,92.014847,83.609375,85.839844,61.473221,78408320
4/14/2004,85.839844,85.839844,85.839844,85.839844,61.473221,0
4/15/2004,87.151566,87.151566,82.814842,83.381248,59.712528,71227328
4/16/2004,84.296875,85.421875,83.836716,84.216408,60.310612,36977024
4/19/2004,84.375,84.375,83.079689,83.764847,59.987236,22941888
4/20/2004,84.140625,84.839066,83.769531,84.082031,60.21439,19525184
4/21/2004,84.046875,85.078125,83.59375,84.773438,60.709518,21904064
4/22/2004,84.84375,85.125,83.939064,84.153122,60.265289,14137600
4/23/2004,84.6875,85.224998,82.658592,82.924217,59.385239,34524800
4/26/2004,82.924217,82.924217,82.924217,82.924217,59.385239,0
4/27/2004,82.778122,82.778122,79.765625,80.24453,57.466202,28616000
4/28/2004,80.390625,80.765625,79.305466,79.722656,57.092468,28258624
4/29/2004,79.671875,80.682816,78.296875,78.730469,56.381916,43605184
4/30/2004,79.375,81.137497,78.954689,80.408592,57.583691,30273216
5/3/2004,79.235939,81.545311,79.235939,81.009377,58.013943,22498048
5/4/2004,81.640625,82.40625,81.15625,81.561722,58.4095,17846592
5/5/2004,82.015625,82.46875,81.41172,82.201561,58.867702,20423104
5/6/2004,82.8125,85.745316,82.502342,82.769531,59.274448,14392768
5/7/2004,82.421875,82.8125,81.328125,81.552345,58.402779,11201984
5/10/2004,80.46875,80.9375,79.84375,80.085159,57.352077,14165504
5/11/2004,79.671875,80,78.359375,78.845314,56.464165,26232064
5/12/2004,78.90625,80.3125,78.602341,79.427345,56.880993,24579968
